q0,q1,q2,q3,q4,q5
0.1755479243902542,0.16936125957592368,0.18522515621645785,0.17477362122619097,0.1831502507734073,0.1577396287777002
0.17607012792699994,0.1699001658242452,0.18597053729046573,0.17568391771474662,0.18383594103974144,0.15820345771500297
0.17658302194232023,0.17043367473079848,0.18670990269350518,0.1765856068846842,0.18451131733616263,0.15865895078816622
0.1770868049137713,0.17096203611962435,0.18744344049112274,0.17747869015581513,0.18517652303983195,0.15910631683890866
0.1775816774556756,0.1714854992574472,0.18817133772605274,0.17836317087822387,0.1858317041001666,0.15954576697500328
0.17806784217221663,0.172004312632194,0.1888937802122054,0.17923905430001388,0.18647700889305482,0.15997751440476712
0.1785455035102605,0.17251872373324556,0.18961095233116462,0.1801063475347811,0.18711258807421838,0.16040177427094227
0.1790148676120006,0.1730289788335919,0.1903230368313735,0.18096505952883887,0.18773859443183277,0.1608187634840827
0.17947614216751834,0.17353532277406342,0.19103021463017825,0.18181520102821772,0.18835518273851756,0.16122870055556016
0.17992953626735564,0.17403799874980352,0.19173266461890207,0.18265678454546275,0.18896250960280506,0.161631805430304
0.18037526025519215,0.17453724809914992,0.19243056347111412,0.183489824326252,0.18956073332020085,0.16202829931938864
0.18081352558072117,0.1750333100950877,0.19312408545425783,0.18431433631585886,0.1901500137239457,0.16241840453258222
0.18124454465281722,0.17552642173943514,0.19381340224479765,0.18513033812547997,0.19073051203559002,0.16280234431097002
0.18166853069308803,0.17601681755992082,0.19449868274704016,0.1859378489984521,0.191302390715493,0.16318034265976672
0.1820856975899025,0.17650472941030762,0.19518009291578314,0.1867368897763791,0.19186581331335534,0.1635526241814294
0.18249625975298658,0.17699038627371685,0.19585779558293925,0.1875274828651912,0.1924209443188972,0.16391941390918371
0.1829004319686769,0.1774740140693026,0.19653195028828033,0.18830965220115753,0.19296794901279155,0.16428093714107564
0.18329842925592255,0.17795583546242252,0.19720271311444182,0.1890834232168731,0.19350699331796148,0.16463741927465958
0.1836904667231244,0.1784360696784504,0.1978702365263239,0.18984882280724152,0.194038243651352,0.16498908564243348
0.1840767594258988,0.17891493232036937,0.19853466921502047,0.19060587929547262,0.19456186677628326,0.16533616134813015
0.1844575222258543,0.179392635190284,0.19919615594640402,0.19135462239911663,0.19507802965549526,0.16567887110397428
0.18483296965046694,0.17986938611498485,0.19985483741448842,0.19209508319615284,0.1955868993049882,0.1660174390690129
0.18520331575413937,0.1803453887756949,0.20051085009968841,0.19282729409115373,0.19608864264876746,0.1663520886886256
0.18556877398052793,0.18082084254212513,0.20116432613208782,0.1935512887815419,0.196583426374597,0.1666830425353211
0.18592955702622033,0.18129594231096127,0.20181539315982683,0.1942671022239599,0.19707141679086598,0.16701052215092424
0.1862858767058465,0.18177087834890035,0.2024641742227092,0.19497477060076937,0.19755277968467153,0.16733474789025737
0.18663794381870216,0.18224583614035203,0.20311078763113125,0.19567433128669862,0.19802768018122063,0.16765593876641752
0.18698596801696443,0.1827209962399155,0.20375534685042151,0.19636582281565512,0.198496282604651,0.16797431229775112
0.1873301576755781,0.18319653412973774,0.20439796039068406,0.19704928484771997,0.19895875034037125,0.16829008435662446
0.18767071976388758,0.18367262008185642,0.2050387317022243,0.1977247581363403,0.19941524569901856,0.16860346902008913
0.18800785971909112,0.18414941902562396,0.2056777590766372,0.1983922844957364,0.19986592978213036,0.16891467842253743
0.18834178132158885,0.18462709042030814,0.20631513555362924,0.19905190676853818,0.20031096234962567,0.16922392261044303
0.18867268657229846,0.1851057881329564,0.20695094883364104,0.19970366879366588,0.20075050168918962,0.16953140939928033
0.18900077557200762,0.1855856603216101,0.20758528119633168,0.2003476153744709,0.20118470448765358,0.16983734423271252
0.18932624640283177,0.18606684932394754,0.208218209424981,0.20098379224714844,0.20161372570446098,0.17014193004413938
0.1896492950118453,0.1865494915514314,0.20884980473685955,0.20161224604943806,0.20203771844730767,0.1704453671206906
0.18997011509695036,0.18703371738903213,0.209480132719611,0.20223302428962314,0.20245683385004348,0.1707478529697518
0.1902888979950472,0.187519651100591,0.2101092532736857,0.20284617531584292,0.2028712209529199,0.17104958218810642
