tau1,tau2,tau3,tau4,tau5,tau6
-20.4306276438086,-132.3993917325226,-37.179035889197245,1.3499807775406378,-0.23550344634891826,0.018979924666496565
-19.814557081500162,-131.53827226716805,-36.83351438630117,1.3560995908594644,-0.23680103285198542,0.019945008450453376
-19.19779894645623,-130.68711517963146,-36.49187833153745,1.3622194056447505,-0.23809886957396234,0.020901972450887547
-18.58076449172163,-129.846634508237,-36.15440961175606,1.3683392417456322,-0.23939691952538356,0.021850197009423145
-17.96386242981486,-129.01753106407878,-35.82138480217165,1.374458225340543,-0.24069516105348207,0.0227890780618765
-17.347498710599798,-128.20049189421258,-35.493074956485685,1.380575584882906,-0.24199358685159417,0.02371802735502894
-16.7320762978129,-127.39618975594723,-35.16974540203056,1.3866906468002012,-0.24329220294497492,0.024636472653184326
-16.117994947134402,-126.60528260604774,-34.85165554127136,1.3928028309551121,-0.24459102765211058,0.0255438579311124
-15.505650983336531,-125.82841310372515,-34.53905865921797,1.39891164591068,-0.24589009053205185,0.02643964355748093
-14.89543707649051,-125.06620812629697,-34.23220173635882,1.4050166840036389,-0.24718943132213622,0.02732330646816101
-14.287742020193782,-124.3192783014216,-33.9313252685235,1.4111176162477113,-0.2484890988617452,0.02819434032778802
-13.6829505092084,-123.58821755335191,-33.636663092741905,1.417214187087587,-0.2497891500079051,0.02905225568155554
-13.081442918184736,-122.87360266430703,-33.348442219407765,1.4233062090282478,-0.251089648551604,0.02989658009799185
-12.483595080230254,-122.17599285282066,-33.06688267151831,1.4293935571575649,-0.25239066413489664,0.03072685830065021
-11.889778067030283,-121.49592936695993,-32.792197330071886,1.4354761635806832,-0.25369227116702414,0.03154265229138904
-11.300357971026859,-120.83393509444159,-32.52459178648929,1.4415540117840102,-0.254994547746749,0.032343541463819625
-10.715695686899105,-120.1905141899918,-32.264264202024336,1.4476271309616104,-0.2562975745998101,0.033129122707382844
-10.136146696409979,-119.56615171850517,-32.0114051736365,1.453695590309391,-0.2576014340209839,0.03389901050327602
-9.562060854048989,-118.9613133176925,-31.76619760780381,1.4597594933170426,-0.2589062088371363,0.03465283700974654
-8.993782175254191,-118.37644487581444,-31.528816600364664,1.4658189720744164,-0.2602119813842913,0.03539025214099302
-8.431648626494349,-117.81197222898788,-31.299429324249814,1.4718741816047032,-0.26151883250660424,0.03611092363465373
-7.875991917178601,-117.26830087637627,-31.078194924343272,1.4779252942668593,-0.2628268405812786,0.036814537113028255
-7.327137296403881,-116.7458157130302,-30.86526441935697,1.4839724942065642,-0.26413608056128907,0.03750079613374837
-6.785403350184533,-116.24488078241433,-30.660780611458527,1.4900159719190074,-0.26544662305563127,0.03816942223303998
-6.251101802753854,-115.76583904569813,-30.46487800257558,1.4960559189051255,-0.2667585334340159,0.03882015496072972
-5.724537322447494,-115.30901217313198,-30.277682719274154,1.5020925224527586,-0.26807187096408863,0.03945275190404815
-5.206007329311261,-114.87470035054108,-30.099312443578686,1.5081259605644415,-0.26938668798454507,0.040066988706823625
-4.695801807386843,-114.46318210752838,-29.929876352209963,1.51415639704057,-0.27070302911555755,0.04066265907773655
-4.194203122547895,-114.07471416592837,-29.76947506367402,1.5201839767270615,-0.2720209305046347,0.0412395747886539
-3.701485842383109,-113.70953130430047,-29.618200591520633,1.5262088209517612,-0.27334041911277746,0.041797565666962265
-3.217916562036883,-113.36784624401938,-29.476136305900148,1.532231023165375,-0.2746615120436596,0.04233647957852555
-2.743753735716936,-113.04984955472588,-29.343356902517158,1.5382506447799382,-0.27598421591091915,0.04285618240019395
-2.2792475112827666,-112.75570958033595,-29.219928379442003,1.544267711246137,-0.2773085262561088,0.04335655798398353
-1.8246395722012694,-112.48557238152571,-29.105908020176372,1.5502822083489411,-0.2786344270035514,0.043837508113919066
-1.3801629842831513,-112.23956170016508,-29.001344384975795,1.5562940787545168,-0.27996188996483484,0.04429895245207462
-0.9460420482237177,-112.01777894425976,-28.906277310016264,1.5623032188082493,-0.28129087438981576,0.04474082847451835
-0.5224921589537572,-111.82030318960247,-28.82073791278475,1.5683094755866736,-0.28262132656221967,0.045163091400062756
-0.10971966974369902,-111.64719120213607,-28.74474860519664,1.5743126442261903,-0.28395317944683657,0.04556571410901927
0.2920782337288282,-111.49847748096164,-28.67832311456553,1.5803124655065648,-0.28528635237403954,0.0459486870501409
0.682713656932702,-111.37417431868008,-28.621466510939083,1.5863086237334387,-0.28662075078777594,0.046312018141133324
1.0620081102974421,-111.2742718821631,-28.574175242072997,1.5923007448834061,-0.28795626602911323,0.046655732656392994
1.4297926146270954,-111.19873831146492,-28.536437175176438,1.598288395032272,-0.28929277516559504,0.046979873106313214
1.7859078027065876,-111.14751983862112,-28.508231645989163,1.6042710790865224,-0.2906301408814786,0.04728449910647558
2.130204009970926,-111.12054092495771,-28.489529514746728,1.6102482397759217,-0.291968211400866,0.04756968723460175
2.4625413589279166,-111.11770441613123,-28.480293228664763,1.6162192569504568,-0.2933068204623336,0.04783553088004478
2.782789835219196,-111.13889171634266,-28.480476891533137,1.6221834471508898,-0.2946457873407916,0.048082140080601236
3.090829355270934,-111.18396298026741,-28.490026339824347,1.6281400634580097,-0.29598491691083156,0.04830964134867531
3.3865498256867226,-111.25275732390185,-28.508879225748622,1.6340882956318736,-0.297323999754392,0.04851817748725434
3.669851194316796,-111.34509305091689,-28.53696510604086,1.6400272705136327,-0.2986628123115863,0.048707907395557776
3.9406434926494778,-111.46076789880644,-28.574205538006808,1.6459560526993937,-0.30000111707350546,0.04887900586151756
4.198846868674411,-111.59955930064473,-28.620514181302624,1.651873645476935,-0.3013386628114172,0.0490316633450745
4.444391611683597,-111.7612246639214,-28.675796905987852,1.6577789920191908,-0.3026751848485122,0.049166085749766934
4.677218168443455,-111.9455016658085,-28.739951906613527,1.6636709768223874,-0.30401040536751633,0.0492824941824051
4.897277148445021,-112.15210856532923,-28.812869822539902,1.669548427382159,-0.30534403375085023,0.04938112470117549
5.104529321504388,-112.38074453016995,-28.894433863581153,1.675410116102878,-0.3066757669565912,0.04946222805329412
5.298945606046888,-112.63108997948919,-28.98451994158365,1.6812547624289713,-0.30800528992797727,0.049526069401023866
5.480507047311657,-112.90280694193913,-29.08299680759246,1.6870810351744494,-0.30933227602921404,0.04957292803471459
5.6492047862357895,-113.19553942793107,-29.189726194271532,1.6928875550553777,-0.31065638750825747,0.04960309707553267
